,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
66,156199,Grip,1,26.84,11/20/19 19:15,"42 AVN Ville nouvelle, Tetouan 93000, Morroco"
67,156200,Element ‑ Visserie Allen 1,1,82.95,11/09/19 15:21,"99 AVN Mohammed V, Marrakech 40000, Morroco"
68,156201,Flip Complete Board,1,1400,11/07/19 12:23,"198 AVN El Siaghin, Marrakech 40000, Morroco"
69,156201,All In One Skate,1,88.95,11/07/19 12:23,"198 AVN El Siaghin, Marrakech 40000, Morroco"
70,156202,Element ‑ Visserie Allen 1,1,82.95,11/10/19 16:50,"41 AVN Ville nouvelle, Marrakech 40000, Morroco"
71,156203,Element ‑ Visserie Allen 1,1,82.95,11/30/19 21:50,"28 AVN El Siaghin, Tanger 90000, Morroco"
72,156204,Steackers,1,24.99,11/02/19 16:04,"123 AVN Mohammed VI, Salé 11000, Morroco"
73,156205,Element ‑ Visserie Allen 1,1,82.95,11/04/19 08:53,"77 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
74,156206,Supreme Cap,2,79.99,11/10/19 09:46,"185 AVN El Siaghin, Essaouira 44000, Morroco"
75,156207,Supreme Cap,1,79.99,11/10/19 16:59,"159 AVN Hassan II, Salé 11000, Morroco"
76,156208,Grip,1,26.84,11/02/19 13:00,"66 AVN Mohammed VI, Fes 30000, Morroco"
77,156209,All In One Skate,1,88.95,11/11/19 11:48,"189 AVN Mohammed V, Fes 30000, Morroco"
78,156210,Steackers,1,24.99,11/15/19 19:13,"129 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
79,156211,All In One Skate,1,88.95,11/13/19 18:05,"124 AVN Mohammed VI, Fes 30000, Morroco"
80,156212,Steackers,1,24.99,11/04/19 19:58,"129 AVN Ville nouvelle, Essaouira 44000, Morroco"
81,156213,T-Shirt Colorblock vans,1,189.99,11/19/19 07:47,"88 AVN El Siaghin, Salé 11000, Morroco"
82,156214,Steackers,1,24.99,11/16/19 06:09,"103 AVN Elfarah, Salé 11000, Morroco"
83,156215,Steackers,1,24.99,11/02/19 10:38,"66 AVN Medina, Salé 11000, Morroco"
84,156216,All In One Skate,1,88.95,11/28/19 23:10,"4 AVN Ennasr, CasaBlanca 20000, Morroco"
85,156217,Nike Nyjah 2,1,758.99,11/16/19 23:47,"145 AVN Ville nouvelle, Salé 11000, Morroco"
86,156218,Black Standard Bullet Trucks,1,300,11/07/19 09:14,"22 AVN Elfarah, Salé 11000, Morroco"
87,156219,Supreme Cap,1,79.99,11/24/19 10:29,"49 AVN Medina, Essaouira 44000, Morroco"
88,156220,Polished Silver Standard Bullet Trucks,1,299.99,11/09/19 20:21,"1 AVN Mohammed V, CasaBlanca 20000, Morroco"
89,156221,T-Shirt Colorblock vans,1,189.99,11/05/19 08:50,"23 AVN Mohammed VI, Salé 11000, Morroco"
90,156222,T-Shirt Colorblock vans,1,189.99,11/26/19 13:10,"62 AVN Ennasr, Essaouira 44000, Morroco"
91,156223,Element ‑ Visserie Allen 1,1,82.95,11/07/19 23:25,"107 AVN Medina, Salé 11000, Morroco"
92,156224,T-Shirt Colorblock vans,1,189.99,11/13/19 21:27,"101 AVN Essaada, Salé 11000, Morroco"
93,156225,Element ‑ Visserie Allen 1,1,82.95,11/15/19 07:53,"191 AVN Elfarah, Essaouira 44000, Morroco"
94,156226,Polished Silver Standard Bullet Trucks,1,299.99,11/13/19 12:27,"42 AVN Mohammed VI, Marrakech 40000, Morroco"
95,156227,Element ‑ Visserie Allen 1,1,82.95,11/09/19 09:15,"40 AVN Elfarah, Essaouira 44000, Morroco"
96,156228,Nike Jacob Janowski,1,778.99,11/10/19 13:17,"11 AVN Essaada, Salé 11000, Morroco"
97,156229,Steackers,1,24.99,11/09/19 13:37,"162 AVN Ville nouvelle, Essaouira 44000, Morroco"
98,156230,Black Standard Bullet Trucks,1,300,11/07/19 19:30,"190 AVN El Siaghin, Fes 30000, Morroco"
99,156231,Steackers,1,24.99,11/22/19 20:59,"45 AVN Ennasr, Essaouira 44000, Morroco"
100,156232,All In One Skate,1,88.95,11/29/19 12:26,"8 AVN Medina, Oujda 60000, Morroco"
101,156233,Steackers,1,24.99,11/25/19 22:10,"180 AVN Hassan II, Essaouira 44000, Morroco"
102,156234,Element Complete Board,1,1200,11/30/19 06:07,"13 AVN Elfarah, Fes 30000, Morroco"
103,156235,Element ‑ Visserie Allen 1,1,82.95,11/05/19 23:40,"131 AVN Abbess Ben Abdelmoutalib, Salé 11000, Morroco"
104,156236,"Santa Cruz Classic Dot 41"" Drop Through Longboard",1,1200.0,11/28/19 19:34,"56 AVN Medina, Rabat 10000, Morroco"
105,156237,Supreme Cap,2,79.99,11/14/19 13:33,"168 AVN Ville nouvelle, CasaBlanca 20000, Morroco"
106,156238,Grip,1,26.84,11/12/19 07:11,"4 AVN Medina, Oujda 60000, Morroco"
107,156239,Steackers,1,24.99,11/16/19 20:22,"22 AVN El Siaghin, Salé 11000, Morroco"
108,156240,Oliveira Tin Toy Deck,1,800,11/20/19 10:06,"125 AVN Ennasr, Tetouan 93000, Morroco"
109,156241,Black Standard Bullet Trucks,1,300,11/16/19 21:33,"17 AVN Elfarah, Rabat 10000, Morroco"
110,156242,Steackers,1,24.99,11/30/19 12:34,"189 AVN Elfarah, Oujda 60000, Morroco"
111,156243,Black Standard Bullet Trucks,1,300,11/21/19 08:56,"30 AVN Medina, Tanger 90000, Morroco"
112,156244,Nike Nyjah 2,1,758.99,11/18/19 11:17,"168 AVN Essaada, Essaouira 44000, Morroco"
113,156245,Element ‑ Visserie Allen 1,1,82.95,11/01/19 18:24,"86 AVN Hassan II, Oujda 60000, Morroco"
114,156246,Steackers,1,24.99,11/05/19 12:01,"185 AVN Ville nouvelle, Salé 11000, Morroco"
115,156247,Nike Jacob Janowski,1,778.99,11/06/19 06:46,"9 AVN Mohammed V, Marrakech 40000, Morroco"
116,156248,T-Shirt Colorblock vans,1,189.99,11/27/19 15:16,"194 AVN El Siaghin, CasaBlanca 20000, Morroco"
117,156249,Supreme Cap,1,79.99,11/05/19 09:30,"145 AVN Ennasr, Salé 11000, Morroco"
118,156250,T-Shirt Colorblock vans,1,189.99,11/30/19 23:27,"60 AVN Hassan II, Salé 11000, Morroco"
119,156251,All In One Skate,1,88.95,11/14/19 21:30,"80 AVN El Siaghin, Salé 11000, Morroco"
120,156252,Supreme Cap,1,79.99,11/21/19 22:26,"70 AVN Essaada, Salé 11000, Morroco"
121,156253,Steackers,1,24.99,11/24/19 12:38,"13 AVN Ville nouvelle, Essaouira 44000, Morroco"
122,156254,Grip,1,26.84,11/29/19 16:12,"77 AVN Mohammed VI, Essaouira 44000, Morroco"
123,156255,Element ‑ Visserie Allen 1,1,82.95,11/14/19 13:56,"118 AVN Mohammed V, CasaBlanca 20000, Morroco"
124,156256,Supreme Cap,1,79.99,11/17/19 11:40,"114 AVN Elfarah, Fes 30000, Morroco"
125,156257,Supreme Cap,1,79.99,11/06/19 15:36,"164 AVN Medina, Essaouira 44000, Morroco"
126,156258,Supreme Cap,1,79.99,11/11/19 16:31,"74 AVN Abbess Ben Abdelmoutalib, Marrakech 40000, Morroco"
127,156259,Grip,1,26.84,11/07/19 01:15,"88 AVN Abbess Ben Abdelmoutalib, Rabat 10000, Morroco"
128,156260,T-Shirt Colorblock vans,1,189.99,11/08/19 21:23,"53 AVN Hassan II, Salé 11000, Morroco"
129,156261,Oliveira Tin Toy Deck,1,800,11/19/19 16:50,"66 AVN Mohammed V, Fes 30000, Morroco"
130,156262,Polished Silver Standard Bullet Trucks,1,299.99,11/06/19 00:53,"46 AVN Elfarah, Salé 11000, Morroco"
131,156263,Supreme Cap,1,79.99,11/04/19 19:32,"11 AVN Ennasr, Salé 11000, Morroco"
132,156264,Element ‑ Visserie Allen 1,1,82.95,11/17/19 22:12,"6 AVN Mohammed V, Salé 11000, Morroco"
133,156265,Supreme Cap,1,79.99,11/03/19 23:53,"91 AVN Elfarah, Essaouira 44000, Morroco"
134,156266,All In One Skate,1,88.95,11/11/19 13:21,"76 AVN Hassan II, Salé 11000, Morroco"
135,156267,Supreme Cap,1,79.99,11/06/19 15:13,"101 AVN Mohammed V, Fes 30000, Morroco"
136,156268,Flip Complete Board,1,1400,11/05/19 12:38,"136 AVN Ville nouvelle, Fes 30000, Morroco"
137,156269,Steackers,1,24.99,11/10/19 12:58,"42 AVN Abbess Ben Abdelmoutalib, Marrakech 40000, Morroco"
138,156270,Element ‑ Visserie Allen 1,1,82.95,11/06/19 23:14,"61 AVN Ennasr, CasaBlanca 20000, Morroco"
139,156271,Grip,1,26.84,11/25/19 20:42,"83 AVN Mohammed VI, Tetouan 93000, Morroco"
140,156272,All In One Skate,1,88.95,11/26/19 08:38,"125 AVN Mohammed VI, Salé 11000, Morroco"
141,156273,Nike Nyjah 2,1,758.99,11/03/19 13:05,"198 AVN El Siaghin, Essaouira 44000, Morroco"
142,156274,Steackers,1,24.99,11/17/19 13:57,"69 AVN El Siaghin, Fes 30000, Morroco"
143,156275,Supreme Cap,1,79.99,11/12/19 15:10,"196 AVN Abbess Ben Abdelmoutalib, Marrakech 40000, Morroco"
144,156276,Nike Nyjah 2,1,758.99,11/18/19 16:42,"160 AVN Essaada, Tanger 90000, Morroco"
145,156277,Nike Jacob Janowski,1,778.99,11/05/19 14:28,"167 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
146,156278,Element ‑ Visserie Allen 1,1,82.95,11/05/19 17:14,"57 AVN Elfarah, Salé 11000, Morroco"
147,156279,Steackers,1,24.99,11/19/19 12:52,"197 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
148,156280,Element Complete Board,1,1200,11/25/19 12:13,"171 AVN Essaada, Salé 11000, Morroco"
149,156280,Element ‑ Visserie Allen 1,1,82.95,11/25/19 12:13,"171 AVN Essaada, Salé 11000, Morroco"
150,156281,Element Complete Board,1,1200,11/28/19 13:26,"184 AVN Essaada, Fes 30000, Morroco"
151,156282,Nike Jacob Janowski,1,778.99,11/25/19 21:36,"63 AVN Hassan II, Essaouira 44000, Morroco"
152,156283,Grip,1,26.84,11/08/19 09:53,"192 AVN Essaada, Marrakech 40000, Morroco"
153,156284,T-Shirt Colorblock vans,1,189.99,11/26/19 03:48,"173 AVN Abbess Ben Abdelmoutalib, Tetouan 93000, Morroco"
154,156285,Grip,1,26.84,11/20/19 07:46,"43 AVN El Siaghin, Rabat 10000, Morroco"
155,156286,All In One Skate,1,88.95,11/16/19 16:16,"172 AVN Ennasr, CasaBlanca 20000, Morroco"
156,156287,Grip,1,26.84,11/22/19 05:49,"130 AVN Abbess Ben Abdelmoutalib, Oujda 60000, Morroco"
157,156288,Grip,1,26.84,11/20/19 21:19,"196 AVN Hassan II, Rabat 10000, Morroco"
158,156289,All In One Skate,1,88.95,11/09/19 22:37,"75 AVN El Siaghin, Tanger 90000, Morroco"
159,156290,Black Standard Bullet Trucks,1,300,11/21/19 14:47,"62 AVN Ville nouvelle, CasaBlanca 20000, Morroco"
160,156291,Supreme Cap,1,79.99,11/26/19 18:59,"8 AVN El Siaghin, CasaBlanca 20000, Morroco"
161,156292,55mm Sparx 99a Ricta Wheels,1,219.99,11/13/19 11:08,"20 AVN Mohammed V, Essaouira 44000, Morroco"
162,156293,Supreme Cap,1,79.99,11/19/19 12:03,"163 AVN Elfarah, Essaouira 44000, Morroco"
163,156294,All In One Skate,1,88.95,11/27/19 19:44,"94 AVN Mohammed V, Salé 11000, Morroco"
164,156295,T-Shirt Colorblock vans,1,189.99,11/02/19 07:44,"44 AVN Essaada, Salé 11000, Morroco"
165,156296,Element ‑ Visserie Allen 1,1,82.95,11/03/19 22:01,"155 AVN El Siaghin, Oujda 60000, Morroco"
166,156297,55mm Sparx 99a Ricta Wheels,1,219.99,11/22/19 09:49,"53 AVN Ennasr, Essaouira 44000, Morroco"
167,156298,Supreme Cap,1,79.99,11/15/19 00:24,"99 AVN Ville nouvelle, Fes 30000, Morroco"
168,156299,T-Shirt Colorblock vans,1,189.99,11/21/19 10:06,"12 AVN Ennasr, Essaouira 44000, Morroco"
169,156300,Nike Nyjah 2,1,758.99,11/02/19 15:44,"19 AVN Ennasr, Tetouan 93000, Morroco"
170,156301,All In One Skate,1,88.95,11/15/19 11:10,"51 AVN Hassan II, Rabat 10000, Morroco"
171,156302,Element ‑ Visserie Allen 1,1,82.95,11/24/19 13:29,"32 AVN Abbess Ben Abdelmoutalib, Fes 30000, Morroco"
172,156303,Supreme Cap,1,79.99,11/17/19 06:52,"154 AVN Mohammed VI, Marrakech 40000, Morroco"
173,156304,Grip,1,26.84,11/10/19 22:48,"47 AVN Mohammed VI, Essaouira 44000, Morroco"
174,156305,Flip Complete Board,1,1400,11/01/19 15:40,"95 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
175,156305,Supreme Cap,1,79.99,11/01/19 15:40,"95 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
176,156306,Element ‑ Visserie Allen 1,1,82.95,11/02/19 17:34,"115 AVN Essaada, Oujda 60000, Morroco"
177,156307,Nike Nyjah 2,1,758.99,11/04/19 20:50,"147 AVN Ennasr, Fes 30000, Morroco"
178,156308,Nike Jacob Janowski,1,778.99,11/08/19 23:35,"98 AVN Mohammed VI, CasaBlanca 20000, Morroco"
179,156309,Grip,1,26.84,11/30/19 00:01,"163 AVN Hassan II, Fes 30000, Morroco"
180,156310,Grip,1,26.84,11/05/19 13:15,"109 AVN Ville nouvelle, Essaouira 44000, Morroco"
181,156311,T-Shirt Colorblock vans,1,189.99,11/03/19 09:27,"52 AVN Mohammed VI, CasaBlanca 20000, Morroco"
182,156312,All In One Skate,1,88.95,11/18/19 07:36,"176 AVN Mohammed V, Rabat 10000, Morroco"
183,156313,All In One Skate,1,88.95,11/15/19 11:19,"53 AVN Mohammed VI, Essaouira 44000, Morroco"
184,156314,Grip,1,26.84,11/08/19 19:56,"14 AVN El Siaghin, Essaouira 44000, Morroco"
185,156315,Grip,1,26.84,11/11/19 13:53,"177 AVN Medina, Salé 11000, Morroco"
186,156316,Element Complete Board,1,1200,11/26/19 18:17,"9 AVN El Siaghin, Rabat 10000, Morroco"
187,156317,Nike Nyjah 2,1,758.99,11/15/19 23:28,"146 AVN Elfarah, Essaouira 44000, Morroco"
188,156318,Element ‑ Visserie Allen 1,1,82.95,11/09/19 19:21,"141 AVN Abbess Ben Abdelmoutalib, Rabat 10000, Morroco"
189,156319,Steackers,1,24.99,11/07/19 18:25,"111 AVN Medina, Salé 11000, Morroco"
190,156320,55mm Sparx 99a Ricta Wheels,1,219.99,11/20/19 16:16,"177 AVN El Siaghin, Essaouira 44000, Morroco"
191,156321,Grip,1,26.84,11/10/19 13:08,"125 AVN El Siaghin, Fes 30000, Morroco"
192,156322,Black Standard Bullet Trucks,1,300,11/21/19 16:10,"14 AVN Mohammed V, Oujda 60000, Morroco"
193,156323,Element ‑ Visserie Allen 1,1,82.95,11/29/19 20:31,"26 AVN Ville nouvelle, Rabat 10000, Morroco"
194,156324,Grip,1,26.84,11/19/19 13:56,"163 AVN Abbess Ben Abdelmoutalib, Essaouira 44000, Morroco"
195,156325,Element Complete Board,1,1200,11/11/19 09:00,"85 AVN Hassan II, Essaouira 44000, Morroco"
196,156326,Grip,1,26.84,11/24/19 07:31,"147 AVN Essaada, Oujda 60000, Morroco"
197,156327,Supreme Cap,1,79.99,11/11/19 09:32,"11 AVN Hassan II, Oujda 60000, Morroco"
198,156328,Steackers,1,24.99,11/06/19 02:47,"186 AVN El Siaghin, Rabat 10000, Morroco"
199,156329,Supreme Cap,1,79.99,11/09/19 11:49,"154 AVN Mohammed VI, Fes 30000, Morroco"
200,156330,Supreme Cap,1,79.99,11/09/19 16:42,"189 AVN Ville nouvelle, Essaouira 44000, Morroco"
201,156331,Flip Complete Board,1,1400,11/21/19 16:44,"11 AVN Mohammed V, CasaBlanca 20000, Morroco"
202,156332,Steackers,1,24.99,11/26/19 16:11,"49 AVN Abbess Ben Abdelmoutalib, Tanger 90000, Morroco"
203,156333,Grip,1,26.84,11/16/19 10:25,"89 AVN Essaada, CasaBlanca 20000, Morroco"
204,156334,All In One Skate,1,88.95,11/05/19 09:29,"188 AVN Medina, Rabat 10000, Morroco"
205,156335,Steackers,1,24.99,11/12/19 16:30,"96 AVN Ennasr, Salé 11000, Morroco"
206,156336,Grip,1,26.84,11/10/19 21:15,"120 AVN Ennasr, Essaouira 44000, Morroco"
207,156337,Element Complete Board,1,1200,11/10/19 18:24,"157 AVN El Siaghin, Essaouira 44000, Morroco"
208,156338,Grip,1,26.84,11/07/19 18:16,"104 AVN Abbess Ben Abdelmoutalib, Salé 11000, Morroco"
209,156339,Element by Nigel Cabourn Alder 4 Jacket,1,3400,11/14/19 08:39,"8 AVN Medina, Essaouira 44000, Morroco"
210,156340,Flip Complete Board,1,1400,11/03/19 10:15,"14 AVN Essaada, Essaouira 44000, Morroco"
211,156341,Steackers,2,24.99,11/20/19 15:28,"122 AVN Hassan II, ElJadida 24000, Morroco"
212,156342,Element ‑ Visserie Allen 1,1,82.95,11/02/19 22:06,"124 AVN Essaada, Salé 11000, Morroco"
213,156343,Supreme Cap,1,79.99,11/28/19 16:12,"21 AVN Ennasr, Oujda 60000, Morroco"
214,156344,Nike Nyjah 2,1,758.99,11/30/19 15:00,"159 AVN Elfarah, CasaBlanca 20000, Morroco"
215,156345,Grip,1,26.84,11/12/19 17:45,"52 AVN Mohammed V, Marrakech 40000, Morroco"
216,156346,T-Shirt Colorblock vans,1,189.99,11/05/19 01:42,"159 AVN Abbess Ben Abdelmoutalib, Fes 30000, Morroco"
217,156347,Supreme Cap,1,79.99,11/24/19 07:45,"21 AVN Mohammed V, Fes 30000, Morroco"
218,156348,Element ‑ Visserie Allen 1,1,82.95,11/20/19 14:48,"192 AVN Essaada, Tanger 90000, Morroco"
219,156349,Element ‑ Visserie Allen 1,1,82.95,11/21/19 23:09,"12 AVN Mohammed V, Essaouira 44000, Morroco"
220,156350,Steackers,1,24.99,11/02/19 23:07,"136 AVN El Siaghin, Fes 30000, Morroco"
221,156351,Steackers,2,24.99,11/07/19 19:21,"112 AVN Ennasr, CasaBlanca 20000, Morroco"
222,156352,Grip,1,26.84,11/09/19 14:53,"104 AVN Elfarah, Essaouira 44000, Morroco"
223,156353,Steackers,1,24.99,11/05/19 20:39,"151 AVN Ennasr, CasaBlanca 20000, Morroco"
224,156354,Steackers,1,24.99,11/23/19 13:13,"45 AVN Mohammed VI, Oujda 60000, Morroco"
225,156355,Element by Nigel Cabourn Alder 4 Jacket,1,3400,11/09/19 11:51,"161 AVN Hassan II, Rabat 10000, Morroco"
226,156356,Flat Bar,1,1899.99,11/04/19 07:20,"121 AVN Mohammed VI, Rabat 10000, Morroco"
227,156357,Steackers,1,24.99,11/15/19 19:56,"71 AVN Mohammed V, Marrakech 40000, Morroco"
228,156358,Grip,1,26.84,11/05/19 16:09,"70 AVN Mohammed V, Marrakech 40000, Morroco"
229,156359,Steackers,1,24.99,11/08/19 18:06,"119 AVN Abbess Ben Abdelmoutalib, Rabat 10000, Morroco"
230,156360,Steackers,1,24.99,11/07/19 17:23,"178 AVN Ville nouvelle, Essaouira 44000, Morroco"
231,156361,All In One Skate,1,88.95,11/27/19 16:31,"113 AVN Mohammed VI, ElJadida 24000, Morroco"
232,156362,All In One Skate,1,88.95,11/10/19 01:22,"102 AVN Mohammed V, Tetouan 93000, Morroco"
233,156363,Supreme Cap,1,79.99,11/25/19 10:59,"192 AVN Hassan II, Essaouira 44000, Morroco"
234,156364,Supreme Cap,1,79.99,11/15/19 21:43,"184 AVN Abbess Ben Abdelmoutalib, Tanger 90000, Morroco"
235,156365,Element ‑ Visserie Allen 1,1,82.95,11/14/19 20:21,"164 AVN Mohammed VI, Essaouira 44000, Morroco"
